client_id	path	sentence	up_votes	down_votes	age	gender	accent
985ef48105d1866aed51c7f9541e0d948a50f20e5402598b69ca829a7fb4b4c66beaf8c9cca63eab7feb56d94b6fb9b8536f7fb141752cea16d4054b902983af	common_voice_en_18512325.mp3	I had a word of comfort to offer here.	2	0	sixties	female	us
98f28c37c6c564e0b0ab47ce9127adff2c81fedf60104e27408d6f9137dd278f7da70f9f732e74ae9c6f0d5e19cede36e516c56e98073f2fa4d9425b229df53b	common_voice_en_18844016.mp3	He lived in various places in youth.	2	1	fifties	male	NA
98f28c37c6c564e0b0ab47ce9127adff2c81fedf60104e27408d6f9137dd278f7da70f9f732e74ae9c6f0d5e19cede36e516c56e98073f2fa4d9425b229df53b	common_voice_en_18844018.mp3	When considering spacetime, a change of time coordinate is considered to be a translation.	2	0	fifties	male	NA
9abc283f61b14d6ed14721835fc9b0acc747901f20051f943f477fe6336497629647c23746ae7f468abb452837c13523debf04ee36ccac6ba5c87a3b0ce45c78	common_voice_en_85509.mp3	"You don't have to make all that fuss about it."	2	0	twenties	male	NA
9ad84a9f63c927a9424ccb900e03e8aab4374bde0946bc6fbb401f3ce5976d02f6ad0d0d372a0cf574d1c9656c4f36ce41f703ec4b105f97c4c455390f85b5f0	common_voice_en_17613032.mp3	Suddenly, Kimberly had an idea.	2	1	twenties	male	indian
9b2369785110c69f7bbdae2e4d6fa9e1dcdbf234871bf7285e9d5137b326b90e5c7109edf1e4bbc67e6a7206fcff92b6737fd2f9ea6e24533e7784b7574d7114	common_voice_en_18489816.mp3	"I can't wait for summer!"	2	0	twenties	male	NA
9b2369785110c69f7bbdae2e4d6fa9e1dcdbf234871bf7285e9d5137b326b90e5c7109edf1e4bbc67e6a7206fcff92b6737fd2f9ea6e24533e7784b7574d7114	common_voice_en_18489817.mp3	He passed the exam on the second attempt	2	1	twenties	male	NA
a0443f6835101d872214db3f450df247aefbe3c25511b3508b3ae4d20f9f30d9f738fcfec770ec8cab97004d1f6ff298c8e88996e93d971fbd6d1926818fff4b	common_voice_en_531902.mp3	The chain rule is applied twice to this formula.	2	0	twenties	male	indian
a132a73a01a582f29a650b901b68eebeed2c540a44d3cf32ebeda0d00b93dcc06b0e1c5deb51d3c717eb54201e03bc943ebffa1566ef74a1c0c8d89ec8c00d69	common_voice_en_17249432.mp3	Sentences are built of nouns, verbs and sometimes adjectives.	2	0	fifties	female	us
a132a73a01a582f29a650b901b68eebeed2c540a44d3cf32ebeda0d00b93dcc06b0e1c5deb51d3c717eb54201e03bc943ebffa1566ef74a1c0c8d89ec8c00d69	common_voice_en_17249433.mp3	Do you see that?	2	0	fifties	female	us
a13c1a30d419546853aa4b0b9a451c7a7a6535c446304c78ce1ddb6b2cd91697de9776e1ef95ce87f486b74f0ac0fa40f3336edcd49c0d233da73bd02695e108	common_voice_en_17251659.mp3	"How they managed to improvise at such short notice, she'll never know."	2	0	teens	male	australia
a2c2100683c8190be2f3e546d4c3b4e9325105b573df19586a6d3a7c263534afadaba07ee13f9a5465588e185987d9dff1bdab6a61a56cbbe33acad3a9ae1a24	common_voice_en_109017.mp3	They were known as seers, and they were held in fear by women and the elderly.	3	1	thirties	male	scotland
a219d7aa944fce3946e56f47aba8b3dae8147e9eb4a14bc3566de61b730e84658fbb5a856fef8ff07e7306a0d00863bfb304491afa633270c0d9f871b181bee9	common_voice_en_18849783.mp3	It is therefore often also called a free algebra.	2	0	twenties	male	NA
a219d7aa944fce3946e56f47aba8b3dae8147e9eb4a14bc3566de61b730e84658fbb5a856fef8ff07e7306a0d00863bfb304491afa633270c0d9f871b181bee9	common_voice_en_18849782.mp3	"He has named this variation the ""tresera""."	2	1	twenties	male	NA
a300b994294f2dd829cca0961d9505a8d005d2be3caad1647d7f4309e83f7dd3f2d39fb170616a300c5d05ab775665e3a545f1b0d985fa7c6bbe050426a8b9a2	common_voice_en_138772.mp3	How can you tell?	2	0	fifties	male	us
a35d383d265a3a8273f96dbc7cf6b780db9f0fc62c4bf3490c42f6f9d306ec68aaf109f672a7bf9157125151f42b63ad636c7e0c2e7595cef346fef452b01cc0	common_voice_en_18456941.mp3	Oh, how I wish I could shut up like a telescope!	2	0	teens	male	NA
a35d383d265a3a8273f96dbc7cf6b780db9f0fc62c4bf3490c42f6f9d306ec68aaf109f672a7bf9157125151f42b63ad636c7e0c2e7595cef346fef452b01cc0	common_voice_en_18456938.mp3	I wonder if I’ve been changed in the night?	2	0	teens	male	NA
a35c5041ade870cc388fc85c1b23b5806a3e50e9081806733e69baeb63911643b3e79eef5ebd734b4b0a2d8dda6ed1ab72930ba9a9320320f698b89b24d417d3	common_voice_en_17389345.mp3	Deeds are fruits, words are but leaves.	2	0	thirties	male	NA
a379b47e0e01119ffff7c70e80b10b9d8ca7a2421965afb1469d4c342cac9ac823a0a3e9525b6ed0d9ccd6cd531c1201077d3a27eebd312e13a6a9bc79207ae8	common_voice_en_17877327.mp3	Nothing else remains over for us. We have no alternative.	2	0	twenties	male	indian
a42d3b047221c7d3e65f40430bdfbe4e5424d6df039c69fa2511e199c81a7fa539396789e4439b1862c09aaca4b7c4b99cd58258f2ba7f73bdc29232ccf78072	common_voice_en_17938003.mp3	The longest journey begins with the first step.	2	0	twenties	male	NA
a569c16225328060dacf7c346ac46b9275067d745c0093c0e3b05eb83c1eeee92b5086625173ba5c21230bf722f13d8bc0e21916d28792e4dbcce4a51775101a	common_voice_en_17272838.mp3	What has become of him?	2	0	twenties	male	us
a551182b23d52029f72779f1014a680a430eaacc4425d574c60ba4a866d851f0894a84f620c9a3cc99cc596b20caf94792fe2e78a70d7e091a1ec7e4203a0358	common_voice_en_17622131.mp3	Where is my shoe?	2	0	thirties	female	NA
a7b7e5bd50b7dae977bcea71606a0ca2e12c035f6e61b3ff1169721c690c29c7defab172bf46847e75b0f6257826a56368132aa4b78e1a00044862dd8006a462	common_voice_en_18848277.mp3	Quite what that appeal was remained remarkably ill defined.	2	1	twenties	male	NA
a7b7e5bd50b7dae977bcea71606a0ca2e12c035f6e61b3ff1169721c690c29c7defab172bf46847e75b0f6257826a56368132aa4b78e1a00044862dd8006a462	common_voice_en_18848276.mp3	Deskey was born in Blue Earth, Minnesota.	2	1	twenties	male	NA
a935d0ab46f24d23b365fb20bdcf278a57555e2eb461284efe924d9e931d03ad263cb1fc1225ab26eef2ff6fa027f3fa330d3523ac747fd3efb3b52eae3afc7e	common_voice_en_18486571.mp3	Wow! Did you see that?	2	0	teens	male	NA
a935d0ab46f24d23b365fb20bdcf278a57555e2eb461284efe924d9e931d03ad263cb1fc1225ab26eef2ff6fa027f3fa330d3523ac747fd3efb3b52eae3afc7e	common_voice_en_18486572.mp3	Shortly after he left your room, sir.	2	0	teens	male	NA
a9b8f06fad54f885830d25d4472c3993a03336f263886cd6be9083d5d2ad0b23254c78b833c0b64dfae108654cf36fd58e5cdcad9a9c2cdd656d19788509bb84	common_voice_en_3792740.mp3	Jerry could not believe it.	2	0	twenties	male	NA
aa8557119642f93e2dc4ff9568303d43687fe2bcfbe5502afe742409d20ec0cc40c12dc1025a57c46a7c0904992ac79a2b5b480be65e40cd0d19146b0ed4a6fc	common_voice_en_15734835.mp3	The tiny girl took off her hat.	2	0	thirties	male	us
aa9e59afd0997df384325bd9f996c4bf7829008231ef754db09c7f418df3c6e39008d9e5b8f0a9eb1efa90932c8826ade584cc92ac60b32f538b297010120e9d	common_voice_en_18438161.mp3	We can still be friends.	2	0	twenties	NA	NA
aa9e59afd0997df384325bd9f996c4bf7829008231ef754db09c7f418df3c6e39008d9e5b8f0a9eb1efa90932c8826ade584cc92ac60b32f538b297010120e9d	common_voice_en_18438166.mp3	Drinks, do you mean?	2	0	twenties	NA	NA
aae28b56a8b552feb8cebccbfdf454dc6e03feabf5bcd6519879f1b9aa6b5fc8ff3435698698e0452e0ec1e8ac7a8585ac66f6e51c1e1b79568d6646f8b1b18a	common_voice_en_477336.mp3	Man is the head but woman turns it.	2	0	twenties	male	us
ab083e187497d65f4c1672ab24c737ff9bb5f551f05841676d902a7d6c0d0a0c84b893d8f9b08bb019e3a10bf592262193c4b99f7d3c6397dd23f7c2f47aaa9a	common_voice_en_99110.mp3	It was the pure Language of the World.	3	0	twenties	male	indian
ab2e1a564fd84a7bbe67574807e54da5b65f4caeba5c9909bf28b516f4f4ea464c83a7df93a6b906a5758323e90df54be891aaca62e3266ffcd0f12a9052de3f	common_voice_en_18493397.mp3	I want to die in it.	2	0	teens	male	indian
ab8205171ab462c8dc7d2edf494d9797ee5b67586f64cf6f8a3c263d17548a217cf8a234effad0b69e8cbbe24e532abdd431d5834c7fe92c28fc9b217ec046fd	common_voice_en_498245.mp3	The omens had been true, after all.	3	1	fourties	female	australia
ad4151d38d69ab359910ef7cb2d1b5e55341cf4c07db6107d3c7afb299c9e5455306244dabda93b54cfb8adb916f654f5dba2890ad5b4901ee1c192986bb21c7	common_voice_en_17285930.mp3	Not when someone else holds the purse strings.	2	0	twenties	female	us
adae3f859168d9df7bafb8ddd95ce68e1f76cd798b96d71bf6d9f3827665a2f1dc608fa234cc82a81301d03fd07c27df511ad6deda7f9b5b0d337be76b262f09	common_voice_en_17261386.mp3	Mayonnaise is made from eggs, oil, vinegar and mustard.	2	1	twenties	male	england
adae3f859168d9df7bafb8ddd95ce68e1f76cd798b96d71bf6d9f3827665a2f1dc608fa234cc82a81301d03fd07c27df511ad6deda7f9b5b0d337be76b262f09	common_voice_en_17261384.mp3	What do you think of him?	2	1	twenties	male	england
aeb7532e68a7656f77a502623ffb5b029b39eb2112c0ca6b97cbf8930510a82cb7770863850a175a5f1640fe273f0da50d4e8a12a1f42486523f30d8a4aa848e	common_voice_en_18572917.mp3	She was a good, good woman!	2	1	thirties	male	NA
aeb7532e68a7656f77a502623ffb5b029b39eb2112c0ca6b97cbf8930510a82cb7770863850a175a5f1640fe273f0da50d4e8a12a1f42486523f30d8a4aa848e	common_voice_en_18572916.mp3	‘And washing?’ said the Mock Turtle.	2	0	thirties	male	NA
aec39a1629533c6368c010869f537eff00959c45547c21d271138c25b2327d65f6f343742a83b09d63c217fbf255ba4c88f56c72b317e0f7f7dc706b5300fe0c	common_voice_en_17371751.mp3	The thing is, nobody knew what was happening.	2	1	twenties	male	us
aedd22e5f37743c1d3d4b558ed1baaf68823ddeed0db87a538240eafb01e4b5b6730c43c0b0804692c161f1634a7dda10e4bc4984f1d2d5b3d6780c0337a663f	common_voice_en_17357048.mp3	While it has long the shelf life, the items will expire in twenty-twenty-six.	2	0	fourties	male	us
af61749ea2f135d1e6c41e6836be67c456d7edcae33d0179df1954ba703df6e3f5fd8cbe4a124dd23fcb5dc512ad7867d98273d54801bafa38b61c990503fc58	common_voice_en_675200.mp3	A black and white dog jumping high to catch a ball.	2	1	twenties	male	NA
af61749ea2f135d1e6c41e6836be67c456d7edcae33d0179df1954ba703df6e3f5fd8cbe4a124dd23fcb5dc512ad7867d98273d54801bafa38b61c990503fc58	common_voice_en_675201.mp3	Two people on red motorcycle riding with a group of motorcyclist.	2	0	twenties	male	NA
aff4f57ff2330fdb895b1aca0bb305f1af9f4b45ee65435840d17919badc3a675fdb9918154163e552974decbf52bad126bc7bfd5b68c39f3abd32ce84525d41	common_voice_en_18710312.mp3	Dealers of card or dice games often displayed these full-body tattoos shirtless while playing.	2	1	twenties	male	indian
aff4f57ff2330fdb895b1aca0bb305f1af9f4b45ee65435840d17919badc3a675fdb9918154163e552974decbf52bad126bc7bfd5b68c39f3abd32ce84525d41	common_voice_en_18710315.mp3	Many varietal and sub-specific names have been coined, as the plant is morphologically variable.	2	1	twenties	male	indian
b049cd8d50e168d1fdb9ee3fe337e2c8932676b5a6e4d5fc36c83f6bb1ab3e2450382bc037b39f0a65fa5f9defc0bb0d0b51e1cf7dcb24dfbfc03c8878f17a73	common_voice_en_595873.mp3	A person is balancing an object on his head.	2	0	fifties	male	england
b049cd8d50e168d1fdb9ee3fe337e2c8932676b5a6e4d5fc36c83f6bb1ab3e2450382bc037b39f0a65fa5f9defc0bb0d0b51e1cf7dcb24dfbfc03c8878f17a73	common_voice_en_595872.mp3	Two people in a foreign country talking.	2	0	fifties	male	england
b187ea9568babcf157907ebef580740cc5f0ca8a1502e967f7538edf571e00286b53ef86f7fdb68b785e40b021f4052ef377573c74dec6d91999e3f69f2d0a89	common_voice_en_18553336.mp3	How should I know anything of her?	2	1	twenties	male	indian
b187ea9568babcf157907ebef580740cc5f0ca8a1502e967f7538edf571e00286b53ef86f7fdb68b785e40b021f4052ef377573c74dec6d91999e3f69f2d0a89	common_voice_en_18553335.mp3	"""Oh, dear no, miss,"" he said."	2	0	twenties	male	indian
b2d2106196b8ea6cd392b6ca8eea58d9b47638c5a800c3949e23619d9d6af9364bf9d411246e1a629ba1506dcb4c2081efd6b0f2264d40e5ad39efb41eb041bd	common_voice_en_490638.mp3	Bail the boat to stop it from sinking.	2	0	thirties	male	NA
b43547d96fe0660dd0f5c284b4b41fa8460e264d1023ae7cf441cad5162bb2edace61bda73da16ca1470debdbe157f1efa9b55dfb1e4e6adf16f4c193b797eb1	common_voice_en_18545940.mp3	"""It's all for nothing!"" he screamed rather than cried."	2	0	twenties	male	indian
b43547d96fe0660dd0f5c284b4b41fa8460e264d1023ae7cf441cad5162bb2edace61bda73da16ca1470debdbe157f1efa9b55dfb1e4e6adf16f4c193b797eb1	common_voice_en_18545942.mp3	Jujitsu is a form of martial arts.	2	1	twenties	male	indian
b4a1fe2aa7ea3f3d2fc46310ebb817be1c1bd2912c948ce3532e835996f9c31dcaa5ec29c3b35cb1307144c625bd58f87d426a0f302adf4d818f2ff4a3ba18de	common_voice_en_611380.mp3	Please tell me more about your symptoms.	2	0	thirties	male	us
b666459f2e5588489327af94832a779e531d9a3223cdcfa833defbdbaf9a6400de2731415081a39ab3f9c738bfc2cacb25f12baf4419df78be23a215b9fb068e	common_voice_en_17426846.mp3	To escape from the smoke, and fall into the fire.	2	1	fourties	male	other
b7d5d1d8e430b927f2d8da33d6420f86c374da1d4995ee105ff2c446578e69a18cefdcee5be67f79b8f635667666b4395234f688eadc7289ebccd1383632d7cc	common_voice_en_18012943.mp3	Make the best of a bad bargain.	2	0	fifties	male	newzealand
b7d5d1d8e430b927f2d8da33d6420f86c374da1d4995ee105ff2c446578e69a18cefdcee5be67f79b8f635667666b4395234f688eadc7289ebccd1383632d7cc	common_voice_en_18012942.mp3	Good luck!	2	0	fifties	male	newzealand
b874030927c45c1f91462dd2d8c06de45a7898818d472e79caaf164172670ab202a3f1f982eec032c3670eb17e5fb67834d7c2e1f4b543c2727b613be6645186	common_voice_en_228006.mp3	Good luck on the way	2	1	fourties	male	NA
b98e20558f2cfecef5fa95628e97d9d89a6be29bdb85b67cda70d5b539442bcf3d81abd7469508c4c915b9ab44a01372a7d03d81f1ab076367f3a76c1ee93a58	common_voice_en_12298300.mp3	We want to disperse the core from the hull.	2	0	teens	male	us
b9c232788e420609a56abc06fb8c96fd58b8b06683cebe50376802f14a27babc5e1d625f62eb84892c2058e9ba89f1afedf8d6b162b74b3bf2a5260128473c42	common_voice_en_586565.mp3	"""There is only one way to learn,"" the alchemist answered."	3	0	teens	male	us
babde61197f193e74535aa4cc8e00e3c7bc26e9cbbd55732265ae67ae76ad480042ffe367713c7ef778c797a0098292f1918106090e8b1813be19dd84a894c00	common_voice_en_18460552.mp3	I issue all passes.	2	0	twenties	male	england
babde61197f193e74535aa4cc8e00e3c7bc26e9cbbd55732265ae67ae76ad480042ffe367713c7ef778c797a0098292f1918106090e8b1813be19dd84a894c00	common_voice_en_18460551.mp3	There was the Emma Louisa.	2	0	twenties	male	england
bad14d7b58a17f7406655efd1b9bbd14f530f4441b79098a4afc855e2871fca9fb3c3cfefa5a4437abaecfe3db390889032fcb14cbe3888dbb7504f87f0dfa85	common_voice_en_553218.mp3	I have also experimented with a fancier solution to this problem.	2	0	twenties	male	NA
baf20b4b2f0b3b6e5b97b6bcd0a07a609f42e8c14ec0353c46cb703d6a05382ff024e6df67f2661989e79581bfdddda64ab7d5951513b3a4d3090c33eb085e19	common_voice_en_693986.mp3	"""I've been looking for you all morning,"" he said, as he led the boy outside."	2	0	twenties	male	NA
baf20b4b2f0b3b6e5b97b6bcd0a07a609f42e8c14ec0353c46cb703d6a05382ff024e6df67f2661989e79581bfdddda64ab7d5951513b3a4d3090c33eb085e19	common_voice_en_693985.mp3	So the wind blew with all its strength, and the sky was filled with sand.	2	0	twenties	male	NA
bbed31a0ca337c7fffd0a6d611230c95606f2ee9a95335b856f1e9d8387af57aecbe8eaa1cc7ecea3358436b19927e5d4da40e9c38529da124d044eccb13a8e8	common_voice_en_18615478.mp3	What does he do?	2	0	thirties	male	NA
bc96a4bd75d006224a4325a2df3c401a01e2442d7c6c9c6a18249d4bd499ff25199cb823224c91110ebbc3302c20396f4d9e6b3446336ee475b0032f4c65b009	common_voice_en_627540.mp3	"There's nothing more we can do tonight."	2	0	sixties	female	us
bc96a4bd75d006224a4325a2df3c401a01e2442d7c6c9c6a18249d4bd499ff25199cb823224c91110ebbc3302c20396f4d9e6b3446336ee475b0032f4c65b009	common_voice_en_627541.mp3	We dress to suit the weather of most days.	2	0	sixties	female	us
bd4a2b6b8a5a7c093a4221ae8af4427ebf50f92cc0ffb0d83b35c2a2965ad48e7326a7f356f0e03e6fddbd43fbbaa618a3c324b0a6cc0aa68e7c3681e4a11267	common_voice_en_18893498.mp3	Most of the interior has been preserved intact.	2	0	thirties	male	indian
bd9e351cb3a1ab06fd30abcb83771870e9a8008c81d73d9ad5a741943387aed80580931ea52980111643774d737783d239b154f6d86b23ea57d44fbac62c484c	common_voice_en_18283719.mp3	"It doesn't matter now."	2	0	twenties	male	us
beebbfb82711b2f5c792575a0e4cd44d3b902ee98c6d3d66015191e242f85d6cbb5e51eac549eb9aef4c2284b55eb6f8b02777e3fab46b39ff90e39acab19056	common_voice_en_17256171.mp3	How did you know?	2	1	twenties	male	us
beebbfb82711b2f5c792575a0e4cd44d3b902ee98c6d3d66015191e242f85d6cbb5e51eac549eb9aef4c2284b55eb6f8b02777e3fab46b39ff90e39acab19056	common_voice_en_17256169.mp3	Yesterday he felt invincible, now he has a hangover.	2	0	twenties	male	us
c30507ea2b55c3893bfed6b162a63a06b57c564d887aa8a55ad737ca47f1ff3a9649e009749b75355c46c56b0546db741d7adb38c022d8f5155d187a6bebed36	common_voice_en_18855506.mp3	Her feast is celebrated on the anniversary of her death.	2	0	twenties	male	us
c30507ea2b55c3893bfed6b162a63a06b57c564d887aa8a55ad737ca47f1ff3a9649e009749b75355c46c56b0546db741d7adb38c022d8f5155d187a6bebed36	common_voice_en_18855503.mp3	For that reason, they are also called dormitory towns, bedroom communities, or commuter towns.	2	0	twenties	male	us
c3810ee7feffdc1a306efe115272db33db897a02dae3c94dad7cbc2be8775341172b50697f635107206f8d84d30ec4f03ffc12301f82f403ce4992369e3520e8	common_voice_en_16665997.mp3	Curly brackets are hard to type.	2	0	thirties	male	indian
c3810ee7feffdc1a306efe115272db33db897a02dae3c94dad7cbc2be8775341172b50697f635107206f8d84d30ec4f03ffc12301f82f403ce4992369e3520e8	common_voice_en_16665998.mp3	Will come out in the flesh.	2	0	thirties	male	indian
c33026c1a55557669a16af1d3e44fa6219fd4dce590a90053409db9a9132a86a972d91be2a468c10bec6d860013d7939a3556aceff1c993d8ebcdc177fc61503	common_voice_en_461577.mp3	Adversity and loss make a man wise.	3	1	thirties	male	indian
c5dc860591be74fea9acc027b7d0a770b2e14b17576ae32c2c2f8fe5bcfe5c74804e1797d48bb9efe1fa19eeaa9219c23f4f8d775e6e1139c24fa6112a1bd27c	common_voice_en_18800185.mp3	De Heusch was born in Utrecht.	2	1	fourties	male	us
c684247e64dfccedefd54b27d64d0945d163c3a47a58c928b5f50192725c2f830993c7ef71c4540c196993e48d3a8604af723daaf193bc0606e6ed28ff68ba17	common_voice_en_665492.mp3	She probably worked it out in advance.	2	1	thirties	male	us
c8efa2aab38dc0cafe7560dca5260a70328ca33dfd3c7903df750f7397b36b2a3b6d48cd97f2bd075a78f061a1e69db7b87d94a42693524a67a3042ccada577a	common_voice_en_17647993.mp3	You know, he is an honest man.	2	0	fifties	male	scotland
c9cdbe2422327e25d80eadadfdbf0dd4d60e18d13e04dddb3ac9a9927b98629baf17af3dca08038faec3d13810d62939b58eb080f428c5f25606b06c8b95a2d1	common_voice_en_16692475.mp3	Turning off gadgets that are not in use can save a lot of energy.	2	0	twenties	male	us
ca443dfa53cad8b5014ebeb94f6a24bb331f03270505087121879d2e4a00004cf128d392260f15995ae408d48aa30f0442141c17f861c08159895b3611aa7c22	common_voice_en_491330.mp3	"""I'm hunting with my falcon,"" the alchemist answered."	2	0	thirties	male	us
cac6f89d635714c5cdb84cca128317677a2fe1223f0250da1c954dd767f9ec59663bad8cb0f2f3bb88a4bed9c0f0d0fd92e2885af3ce34e39ff63536339a892a	common_voice_en_195779.mp3	"I'm going to become bitter and distrustful of people because one person betrayed me."	4	2	fifties	male	us
c9e3dd3c101e6e8eb9293e725b729b4d5995d06e6e7641ee64bd0a12703c378dbda8d0415228479b5179e07d6ca206a4217476986aba1781269f7282360b014a	common_voice_en_18431015.mp3	"It's down the hall."	2	1	twenties	male	NA
ca6b2c21b2d98bbdfdd20733356830927b2640138c854b45ac5ad73803a806eca263c5786ad22aca03cbd812542ffed13717ebc6438d455171014183209e36ae	common_voice_en_207503.mp3	"I'll have Ned write it up."	2	0	thirties	NA	NA
cdc46eeda1ee827a059aa073c673eae18992aeaeafd2ce6aee57bf16f7c21d0872ba7b4e5348b0fb44898944baf729128f68ffc80f5179e611743439aebc99ef	common_voice_en_1282109.mp3	Wait a minute!	2	0	teens	male	indian
cdc46eeda1ee827a059aa073c673eae18992aeaeafd2ce6aee57bf16f7c21d0872ba7b4e5348b0fb44898944baf729128f68ffc80f5179e611743439aebc99ef	common_voice_en_1282108.mp3	The medical examiner reported that the cause of death was a homicide.	2	0	teens	male	indian
cdd481d90a9301ba7ff586f33b01fcd6ddcb31d7b35d067539cfec9c7ce0454e6cadbe2f0ed8961490771b4b11836cf5a7ef7a462ae7819e3c2b41f54ec745c0	common_voice_en_18404209.mp3	He had no idea what inter alia meant.	2	0	thirties	male	us
ce13eef6e25e9f6ed0e58252ad7bd3d51a30ffbb91e90b4e99935e8d7ef26b391509e56f154419bc9cafd5c08dbd26a21d2ffec06beaa2fcbeeac0412189bf7f	common_voice_en_17276483.mp3	"Marek is so shortsighted, he can't identify faces from a distance of ten meters."	2	0	twenties	male	england
ce69200d7c20c033d86e397cd92d3f8a4b5414d32fd89ce2ed3eca38e0c69adee9f9ca93a40c24b1412ac474f5196282182067406c0c62bcb39b97bc997d4db6	common_voice_en_17296984.mp3	"What's your name, and what were you doing here?"	2	0	twenties	male	australia
cf509711a6970cba59d39242101c7f2720759188e446711a673f66ca8cb80e7d0f84a1e327b6e53c2f50bcbd4981758d48365c644c83da33551ca9e0cb8d890b	common_voice_en_17249216.mp3	To understand recursion, one must first learn about recursion.	2	0	twenties	male	indian
cfe5151b1697f2e4c6d5a3de682c3966f751fcc1b0fbc02a8853498e20cf4618969e920803ce7c39fa8e6b56930e1c0a40b57e40b9b9ef556bdb998d31967264	common_voice_en_17295580.mp3	Actually, quietness is my normal mode in most situations.	2	0	twenties	male	indian
d0139a67eefd0b29c0b8c526aff8d9bafaf5a435ee18d7ef3c329aea4aa550a13a61083d2f3cd9f94cf666afaf417528e47599eca18d9326c99a8adb0f615d1f	common_voice_en_18500602.mp3	A former mayor is giving a speech on Friday.	2	0	twenties	female	us
d0139a67eefd0b29c0b8c526aff8d9bafaf5a435ee18d7ef3c329aea4aa550a13a61083d2f3cd9f94cf666afaf417528e47599eca18d9326c99a8adb0f615d1f	common_voice_en_18500599.mp3	He pointed out the flaw in his brother’s argument.	2	0	twenties	female	us
d170aa4c0b28cd4241e1e4600137ed62f36eb55b27ae0f217fa0e4261a092061adf99332d93fae10f442afcabe6515b4b99076c148df772a1c92b5bb4b0348b9	common_voice_en_551373.mp3	Many people in white shirts are walking down a street	2	0	thirties	female	NA
d170aa4c0b28cd4241e1e4600137ed62f36eb55b27ae0f217fa0e4261a092061adf99332d93fae10f442afcabe6515b4b99076c148df772a1c92b5bb4b0348b9	common_voice_en_551377.mp3	A woman works the counter of a carnival game	2	0	thirties	female	NA
d26a42e2a021a9573c2f60b1fc1ef116319e9e703089d6461910c605304d65e4f9b1573baf9cef7fa817c8e4a0e33263abcc292dc21ebf18322fa126d2779ae6	common_voice_en_510281.mp3	"That's what I'd like to know!"	2	0	twenties	male	NA
d26a42e2a021a9573c2f60b1fc1ef116319e9e703089d6461910c605304d65e4f9b1573baf9cef7fa817c8e4a0e33263abcc292dc21ebf18322fa126d2779ae6	common_voice_en_510280.mp3	I want to listen to Merrily We Roll Along by Marko Desantis.	2	0	twenties	male	NA
d21d8df546a6cf53e411392123f0526450342eedd3a3a2c6253c8afb5038ce3b5428d6deb1cc2e260bacd198355861823d7523ee3f8b9df31b6e2d95998d01ce	common_voice_en_18422466.mp3	I had no wish to tear myself away unless I had to.	2	0	twenties	male	NA
d21d8df546a6cf53e411392123f0526450342eedd3a3a2c6253c8afb5038ce3b5428d6deb1cc2e260bacd198355861823d7523ee3f8b9df31b6e2d95998d01ce	common_voice_en_18422476.mp3	The sink has a hot tap and a cold tap	2	0	twenties	male	NA
d245ed7bd6c5883c62055c5718f761a7e11cff1bad89cca36b4c81f957df4953c329149bf87807c09b063858d6d06278295781a26bf132dfe8ae056446f1a4d9	common_voice_en_18325326.mp3	A cafetiere is a very convenient device for making coffee	2	0	twenties	male	african
d26d3eec8da2a64a958be8c6312e9611e15d1e76325228bd670e3576d5457c5392b0231e09e9b964e26c05696efcd585da0840a1a37b01a5fbe3b26de1e15f12	common_voice_en_18727221.mp3	The Mahdists still controlled the territory of Kordofan, Darfur, and lands bordering Ethiopia.	2	0	twenties	male	NA
d35bc38c3247a264270a48c40eb8e924b9870e6e2ed2b52259f24c4ddde21cf8216bc84f7458931a5c6c5de05e1cef2323424b1c9335e500b83fd9a5623a5c11	common_voice_en_18758926.mp3	In some cases-particularly with underground structures-these were never actually abandoned.	2	0	twenties	female	us
d5c4d3a2102843a3487178c1fb66933ba3261014e6aa589703de2c94415aeddc7f6ffb061556d3f88d6300c5b1834c6dd840973fff005650508a94f60df2970c	common_voice_en_691449.mp3	A man in a white shirt and apron cuts up a bird.	2	0	thirties	male	NA
d5c4d3a2102843a3487178c1fb66933ba3261014e6aa589703de2c94415aeddc7f6ffb061556d3f88d6300c5b1834c6dd840973fff005650508a94f60df2970c	common_voice_en_691448.mp3	Two boys are playing soccer in the water at the beach.	2	0	thirties	male	NA
d7514dfd4b63d136231eac226ffb02e492aa224d88eecfa4f1077b1e3024ee533d83ab15d3f1039e15ca2c7cf91869c752d1239338de76ea944165f73c5756b3	common_voice_en_18168851.mp3	The building is scheduled to open in twenty-twenty-three.	2	0	twenties	male	us
da81656e96c597bb845e1b8f3dfc492fe9da4817b79b3aac472ad3655c3cc2dc636da35cd0ec40dfa0d658b00dcec0645a38b31487c7f3e23c4453940d2c388f	common_voice_en_18283942.mp3	The issued affidavit was received.	2	0	twenties	female	wales
da81656e96c597bb845e1b8f3dfc492fe9da4817b79b3aac472ad3655c3cc2dc636da35cd0ec40dfa0d658b00dcec0645a38b31487c7f3e23c4453940d2c388f	common_voice_en_18283868.mp3	The engine will be sent via palletized delivery.	2	1	twenties	female	wales
dabed96b748fda946580a102a57542cd96f9341f6b0365ab8f85a56a1bc760eab7b8cc80005112efa48b25d23a53700159c2cd4c2f882d28f11ac72f59566dcf	common_voice_en_18494344.mp3	He was a schoolmaster in his younger days.	2	0	twenties	male	us
